name,node_code,node_type,owner,province,latitude,longitude,planning_region,sources,notes
Glenannan,BC_GLN_DSS,DSS,"BC Hydro",BC,54.074358,-125.015718,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Glenmore BCH",BC_GLR_DSS,DSS,"BC Hydro",BC,49.360098,-123.132969,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Galiano,BC_GLS_DSS,DSS,"BC Hydro",BC,48.904479,-123.361716,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Galiano JCT",BC_GLS_JCT,JCT,"BC Hydro",BC,48.905219,-123.362176,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Gloucester,BC_GLT_DSS,DSS,"BC Hydro",BC,49.109385,-122.468680,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gloucester JCT",BC_GLT_JCT,JCT,"BC Hydro",BC,49.127178,-122.517846,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"GM Shrum GS",BC_GMS_GSS,GSS,"BC Hydro",BC,56.013887,-122.197188,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Goward,BC_GOW_DSS,DSS,"BC Hydro",BC,48.490141,-123.421097,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Grief Point",BC_GPT_DSS,DSS,"BC Hydro",BC,49.805372,-124.514528,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Grief Point JCT",BC_GPT_JCT,JCT,"BC Hydro",BC,49.820964,-124.466848,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Greenhills,BC_GRH_ISS,ISS,"BC Hydro",BC,50.059161,-114.856124,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Greenhills JCT",BC_GRH_JCT,JCT,"BC Hydro",BC,50.044479,-114.921069,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gold River Pulp",BC_GRP_ISS,ISS,"BC Hydro",BC,49.684001,-126.125794,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Green River",BC_GRR_DSS,DSS,"BC Hydro",BC,54.206333,-129.975564,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Green River JCT",BC_GRR_JCT,JCT,"BC Hydro",BC,54.207116,-129.976227,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Goldstream Mine",BC_GSM_ISS,ISS,"BC Hydro",BC,51.632022,-118.429719,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"GVRD Sapperton Pumps",BC_GSP_DSS,DSS,"BC Hydro",BC,49.222176,-122.891625,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"GVRD Sapperton Pumps JCT",BC_GSP_JCT,JCT,"BC Hydro",BC,49.222271,-122.891991,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Goldstream JCT",BC_GST_JCT,JCT,"BC Hydro",BC,51.693594,-118.640986,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"George Tripp",BC_GTP_DSS,DSS,"BC Hydro",BC,48.473831,-123.359952,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gavin Lake",BC_GVL_DSS,DSS,"BC Hydro",BC,52.485800,-121.805863,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Gavin Lake JCT",BC_GVL_JCT,JCT,"BC Hydro",BC,52.485687,-121.805343,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Haa-Ak-Suuk GS",BC_HAS_GSS,GSS,"BC Hydro",BC,49.247923,-125.383670,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Haa-Ak-Suuk JCT",BC_HAS_JCT,JCT,"BC Hydro",BC,49.249995,-125.373785,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Prince George Pulp",BC_HCR_ISS,ISS,"BC Hydro",BC,53.922923,-122.687802,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Prince George Pulp JCT",BC_HCR_JCT,JCT,"BC Hydro",BC,53.923063,-122.689647,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hillcrest,BC_HCT_DSS,DSS,"BC Hydro",BC,49.346588,-123.214265,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Hillcrest JCT",BC_HCT_JCT,JCT,"BC Hydro",BC,49.359807,-123.213953,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hedley,BC_HED_DSS,DSS,FortisBC,BC,49.350113,-120.077169,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hearns,BC_HER_DSS,DSS,FortisBC,BC,49.173467,-117.490252,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Houston Forest Products",BC_HFP_ISS,ISS,"BC Hydro",BC,54.377637,-126.712969,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Heffley,BC_HFY_DSS,DSS,"BC Hydro",BC,50.848695,-120.267836,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Heffley JCT",BC_HFY_JCT,JCT,"BC Hydro",BC,50.848120,-120.269013,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Highland,BC_HLD_DSS,DSS,"BC Hydro",BC,50.407364,-120.807571,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Harmac Pacific",BC_HMC_ISS,ISS,"BC Hydro",BC,49.135513,-123.860753,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Hundred Mile House",BC_HMH_DSS,DSS,"BC Hydro",BC,51.657461,-121.284830,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Huckleberry,BC_HML_DSS,DSS,"BC Hydro",BC,53.677340,-127.166748,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Haney,BC_HNY_DSS,DSS,"BC Hydro",BC,49.221010,-122.552201,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hollywood,BC_HOL_DSS,DSS,FortisBC,BC,49.872795,-119.398886,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Hollywood JCT",BC_HOL_JCT,JCT,FortisBC,BC,49.876317,-119.488250,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hope,BC_HOP_DSS,DSS,"BC Hydro",BC,49.379607,-121.428922,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Horne Payne",BC_HPN_DSS,DSS,"BC Hydro",BC,49.266802,-123.017942,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Hope Pumping Station",BC_HPS_DSS,DSS,"BC Hydro",BC,49.373601,-121.423884,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Hope Pumping Station JCT",BC_HPS_JCT,JCT,"BC Hydro",BC,49.374442,-121.425013,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Harvie Road",BC_HRD_DSS,DSS,"BC Hydro",BC,49.174749,-122.696895,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Harvie Road JCT",BC_HRD_JCT,JCT,"BC Hydro",BC,49.175102,-122.697497,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Horsheshoe Bay",BC_HSB_DSS,DSS,"BC Hydro",BC,49.364400,-123.276891,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Howe Sound Pulp",BC_HSP_ISS,ISS,"BC Hydro",BC,49.523649,-123.489978,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Horsey,BC_HSY_DSS,DSS,"BC Hydro",BC,48.442601,-123.366532,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Houston,BC_HUS_DSS,DSS,"BC Hydro",BC,54.392877,-126.668508,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Huth Avenue",BC_HUT_DSS,DSS,FortisBC,BC,49.481405,-119.597665,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Highland Valley Copper",BC_HVC_DSS,DSS,"BC Hydro",BC,50.470748,-121.020656,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Highland Valley Copper JCT",BC_HVC_JCT,JCT,"BC Hydro",BC,50.481789,-121.016839,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Harewood,BC_HWD_DSS,DSS,"BC Hydro",BC,49.134548,-123.930726,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Harewood JCT",BC_HWD_JCT,JCT,"BC Hydro",BC,49.132681,-123.930853,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Harewood West",BC_HWW_DSS,DSS,"BC Hydro",BC,49.122453,-123.950849,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Harewood West JCT",BC_HWW_JCT,JCT,"BC Hydro",BC,49.083793,-124.076337,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Hazelton,BC_HZN_DSS,DSS,"BC Hydro",BC,55.242006,-127.616310,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Island GS",BC_ICG_GSS,GSS,"BC Hydro",BC,50.069090,-125.281878,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Island GS JCT",BC_ICG_JCT,JCT,"BC Hydro",BC,50.069574,-125.279779,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Illecillewaet,BC_ILL_DSS,DSS,"BC Hydro",BC,50.985679,-118.204474,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ingledow,BC_ING_DSS,DSS,"BC Hydro",BC,49.158898,-122.873948,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Invermere,BC_INV_DSS,DSS,"BC Hydro",BC,50.495098,-116.117825,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ioco Esso Petroleum",BC_IOC_ISS,ISS,"BC Hydro",BC,49.307344,-122.884519,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Island Paper Mill",BC_IPM_ISS,ISS,"BC Hydro",BC,49.168651,-122.933935,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Isle Pierre",BC_IPR_DSS,DSS,"BC Hydro",BC,53.865139,-123.271878,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Isle Pierre JCT",BC_IPR_JCT,JCT,"BC Hydro",BC,53.865708,-123.271875,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"John Hart GS",BC_JHT_GSS,GSS,"BC Hydro",BC,50.042998,-125.310392,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"John Lawson",BC_JLN_DSS,DSS,"BC Hydro",BC,49.327552,-123.161090,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Jimmie Creek GS",BC_JMC_GSS,GSS,"BC Hydro",BC,50.604008,-124.024891,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Jamie Creek GS",BC_JME_GSS,GSS,"BC Hydro",BC,50.828210,-123.056820,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Joseph Creek",BC_JOE_DSS,DSS,"BC Hydro",BC,49.536638,-115.755210,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Jordan River GS",BC_JOR_DFS,DFS,"BC Hydro",BC,48.429655,-124.052251,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Jinglepot,BC_JPT_DSS,DSS,"BC Hydro",BC,49.171795,-124.021431,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Joe Riche",BC_JRH_DSS,DSS,FortisBC,BC,49.869823,-119.332099,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"James Richardson",BC_JRI_DSS,DSS,"BC Hydro",BC,49.305479,-123.065636,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"James Richardson JCT",BC_JRI_JCT,JCT,"BC Hydro",BC,49.306046,-123.066388,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Jeune Landing",BC_JUL_DSS,DSS,"BC Hydro",BC,50.440537,-127.495281,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kaledon,BC_KAL2_DSS,DSS,FortisBC,BC,49.393585,-119.606329,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kalum,BC_KAL_DSS,DSS,"BC Hydro",BC,54.519438,-128.616892,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kaslo,BC_KAS_DSS,DSS,FortisBC,BC,49.905893,-116.915728,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kimberley,BC_KBY_DSS,DSS,"BC Hydro",BC,49.663775,-115.961183,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kwoiek Creek GS",BC_KCH_GSS,GSS,"BC Hydro",BC,50.105063,-121.567135,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kootenay Canal GS",BC_KCL_GSS,GSS,FortisBC,BC,49.453258,-117.517897,"British Columbia","name:200, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kennedy,BC_KDS_DSS,DSS,"BC Hydro",BC,55.070415,-122.788399,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kent,BC_KEN_DSS,DSS,"BC Hydro",BC,49.247641,-121.783499,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kent JCT",BC_KEN_JCT,JCT,"BC Hydro",BC,49.176331,-121.773975,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Keremeos,BC_KER_DSS,DSS,FortisBC,BC,49.204088,-119.828425,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kettle Valley",BC_KET_DSS,DSS,FortisBC,BC,49.048282,-118.933942,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Keogh,BC_KGH_DSS,DSS,"BC Hydro",BC,50.604167,-127.291702,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kwoen,BC_KGP_ISS,ISS,"BC Hydro",BC,55.382734,-121.704628,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kwoen JCT",BC_KGP_JCT,JCT,"BC Hydro",BC,55.501540,-121.619395,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kicking Horse",BC_KHS_DSS,DSS,"BC Hydro",BC,51.281768,-116.994352,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kidd #1",BC_KI1_DSS,DSS,"BC Hydro",BC,49.205311,-123.116046,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kidd #2",BC_KI2_DSS,DSS,"BC Hydro",BC,49.198157,-123.115357,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Encana 9-27",BC_KIS_ISS,ISS,"BC Hydro",BC,55.877658,-120.560488,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kitimat,BC_KIT_DSS,DSS,"BC Hydro",BC,55.443113,-129.428050,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kokish GS",BC_KKS_GSS,GSS,"BC Hydro",BC,50.519857,-126.875511,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
PetroCan,BC_KLC_DSS,DSS,"BC Hydro",BC,58.627855,-122.252556,Alberta,"name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"PetroCan JCT",BC_KLC_JCT,JCT,"BC Hydro",BC,58.628323,-122.252587,Alberta,"name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kelly Lake",BC_KLY_DSS,DSS,"BC Hydro",BC,51.024755,-121.739126,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kemess Mine",BC_KMI_DSS,DSS,"BC Hydro",BC,56.994182,-126.758290,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kemano GS",BC_KMO_GSS,GSS,"BC Hydro",BC,53.563171,-127.942556,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kraft GS",BC_KRA_GSS,GSS,FortisBC,BC,49.336056,-117.727550,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Koksilah,BC_KSH_DSS,DSS,"BC Hydro",BC,48.761223,-123.711786,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Koksilah JCT",BC_KSH_JCT,JCT,"BC Hydro",BC,48.735276,-123.719458,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Keating,BC_KTG_DSS,DSS,"BC Hydro",BC,48.566978,-123.412041,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Kokish TS",BC_KTS_TSS,TSS,"BC Hydro",BC,50.519997,-126.875496,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kamwood,BC_KWD_DSS,DSS,"BC Hydro",BC,50.685790,-120.399903,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Kwalsa,BC_KWL_TSS,TSS,"BC Hydro",BC,49.759520,-122.205792,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lajoie GS",BC_LAJ_DFS,DFS,"BC Hydro",BC,50.839720,-122.855890,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Chetwynd GS",BC_LAP_GSS,GSS,"BC Hydro",BC,55.723487,-121.565045,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lake Buntzen GS",BC_LB1_DFS,DFS,"BC Hydro",BC,49.370560,-122.873592,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lake Buntzen #2",BC_LB2_GSS,GSS,"BC Hydro",BC,49.370567,-122.873524,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Long Beach",BC_LBH_DSS,DSS,"BC Hydro",BC,48.996652,-125.583442,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lower Bonnington GS",BC_LBO_GSS,GSS,FortisBC,BC,49.461709,-117.500425,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lions Bay",BC_LBY_DSS,DSS,"BC Hydro",BC,49.453481,-123.237851,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lions Bay JCT",BC_LBY_JCT,JCT,"BC Hydro",BC,49.453735,-123.237488,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Line Creek Coal",BC_LCC_ISS,ISS,"BC Hydro",BC,49.884134,-114.850924,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Line Creek Coal JCT",BC_LCC_JCT,JCT,"BC Hydro",BC,49.875161,-114.885353,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lower Clowhom GS",BC_LCH_GSS,GSS,"BC Hydro",BC,49.817606,-123.397341,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Neptune Bulk Terminal",BC_LCS_ISS,ISS,"BC Hydro",BC,49.305387,-123.042114,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Neptune Bulk Terminal JCT",BC_LCS_JCT,JCT,"BC Hydro",BC,49.306482,-123.040720,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lake Cowichan",BC_LCW_DSS,DSS,"BC Hydro",BC,48.821405,-124.058483,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ladore Falls GS",BC_LDR_GSS,GSS,"BC Hydro",BC,50.017035,-125.390946,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ladysmith,BC_LDY_DSS,DSS,"BC Hydro",BC,48.983384,-123.815206,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Ladysmith JCT",BC_LDY_JCT,JCT,"BC Hydro",BC,48.975181,-123.815568,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"FA Lee TS",BC_LEE_TSS,TSS,FortisBC,BC,49.906798,-119.347162,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lafarge #1",BC_LF1_ISS,ISS,"BC Hydro",BC,49.158997,-123.006735,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lafarge #2",BC_LF2_ISS,ISS,"BC Hydro",BC,50.660602,-120.063122,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lafarge #2 JCT",BC_LF2_JCT,JCT,"BC Hydro",BC,50.662711,-120.062908,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Tolko Lignum",BC_LGW_DSS,DSS,"BC Hydro",BC,52.158094,-122.180765,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Tolko Lignum JCT",BC_LGW_JCT,JCT,"BC Hydro",BC,52.156562,-122.175516,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lornex Low Level Dam",BC_LLD_ISS,ISS,"BC Hydro",BC,50.557952,-121.192835,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lamont GS",BC_LMN_GSS,GSS,"BC Hydro",BC,49.568962,-122.344598,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lehigh Heidelberg",BC_LNH_ISS,ISS,"BC Hydro",BC,49.142422,-123.020825,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lehigh Heidelberg JCT",BC_LNH_JCT,JCT,"BC Hydro",BC,49.142065,-123.017287,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Long Lake GS",BC_LNL_GSS,GSS,"BC Hydro",BC,56.062314,-130.018495,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Long Lake",BC_LNT_DSS,DSS,"BC Hydro",BC,56.004113,-129.942502,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lougheed,BC_LOH_DSS,DSS,"BC Hydro",BC,49.260397,-122.965483,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lougheed JCT",BC_LOH_JCT,JCT,"BC Hydro",BC,49.260410,-122.964389,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lantic Real Property",BC_LRP_ISS,ISS,"BC Hydro",BC,49.143368,-123.011861,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lantic Real Property JCT",BC_LRP_JCT,JCT,"BC Hydro",BC,49.143453,-123.010834,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Lantzville,BC_LTZ_DSS,DSS,"BC Hydro",BC,49.226638,-124.074971,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lantzville JCT",BC_LTZ_JCT,JCT,"BC Hydro",BC,49.225769,-124.075530,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
